feature_name,Supergroup,MapSymbol,X,Y,Z,coord,val,strike,dip,gx,gy,gz,intrusion_contact_type,intrusion_side,intrusion_anisotropy,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,538532.002,5244892.502,75,,100,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,530880.594,5261465.621,286,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,525320.081,5264739.617,155,,600,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,515958.109,5266019.919,241,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,534047.171,5259003.599,153,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,515838.364,5257586.589,330,,0,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,516889.426,5263562.159,433,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,516473.161,5246397.568,471,,400,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,517009.348,5246550.567,481,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,534987.353,5249286.856,36,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521178.753,5251606.066,480,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533270.743,5258387.35,107,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533967.782,5258183.853,167,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,514629,5266144.059,229,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,522220.816,5253505.68,269,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,517520.647,5263573.088,282,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,520957.011,5240671.516,270,,0,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,531054.761,5258921.096,162,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq/Rqp - Rqm,524180.584,5262823.625,140,,500,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq-Rqp,512057.22,5259237.452,259,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,517182.086,5264513.157,267,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,538569.356,5245224.018,82,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,514765.997,5258096.314,313,,0,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,520276.658,5248796.062,637,,400,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,516892.473,5246625.567,478,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521268.161,5251411.503,467,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,530963.635,5258917.596,159,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,516538.749,5258567.906,370,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,538569.356,5251173.009,152,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,532240.073,5255409.059,74,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,516250.274,5265918.161,255,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Plo-Pln,519332.408,5258290.883,287,,-100,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,516636.736,5263680.156,484,,400,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,527140.59,5241971.54,50,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,515374.943,5256993.986,302,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,517582.716,5262954.668,274,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,527333.979,5260068.1,21,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,523565.974,5244137.179,114,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,517673.791,5264133.226,285,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,520354.245,5247508.064,542,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,520322.717,5248280.563,622,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,518236.404,5260458.556,316,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533501.972,5258048.588,124,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521689.448,5249054.565,397,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq-Rqp,513059.329,5260057.794,230,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,539887.048,5243624.223,116,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,523402.761,5267072.821,62,,600,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,532427.076,5255491.561,85,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,521391.249,5251805.69,409,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,540031.839,5243343.922,159,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,516630.578,5258753.119,368,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,528296.796,5256108.282,47,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,519084.648,5253651.593,372,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,515301.707,5265941.165,155,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,522180.35,5248898.315,335,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,514387.789,5255234.074,415,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,538233.552,5249265.508,10,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,532381.416,5261574.126,145,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,538342.145,5245061.925,126,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,520249.745,5264903.579,27,,600,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,538483.753,5251394.019,145,,100,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,530033.16,5263537.629,266,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,518368.699,5260579.956,318,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,538446.668,5249888.987,82,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,520549.347,5250954.065,601,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Plo-Pln,519474.845,5258082.542,280,,-100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,514384.677,5258088.532,286,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533157.509,5258133.965,165,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,525428.309,5243724.57,29,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,513077.825,5265845.67,165,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,522077.626,5253571.049,257,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Plo-Pln,517597.651,5259417.624,218,,-100,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,520554.021,5251504.563,614,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Plo-Pln,518879.585,5258935.039,235,,-100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,518689.765,5253539.341,475,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,517283.881,5259410.703,258,,0,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,523403.824,5266315.46,33,,600,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,518816.751,5244435.501,372,,100,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,520349.664,5264751.575,38,,600,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,511948.624,5241907.438,318,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533146.583,5256604.075,135,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,521350.783,5251562.89,395,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521704.478,5247902.569,386,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,530717.758,5258983.099,142,,300,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,514186.607,5262660.661,315,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,520932.108,5245623.626,257,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533313.438,5256749.4,133,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq-Rqp,512743.629,5259828.194,227,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,528572.575,5256473.093,65,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521290.538,5251219.564,474,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,524424.989,5242351.059,39,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,515998.021,5265066.159,444,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,538072.656,5243396.5,59,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,515325.138,5256978.422,302,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521356.229,5245871.073,264,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,533888.703,5258630.621,109,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,516226.361,5264268.156,461,,400,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq/Rqp - Rqm,526040.13,5257583.485,31,,500,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,526118.947,5239823.535,69,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,516165.6,5256886.593,342,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521467.513,5242744.655,189,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521793.008,5248339.567,409,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,531620.607,5264453.139,146,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,514415.805,5255361.7,417,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,534872.611,5250182.055,77,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,518866.556,5244608.263,375,,100,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,529253.915,5256864.864,69,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,518149.635,5260753.107,299,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,535006.793,5249149.543,38,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533875.085,5255249.56,147,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,534019.282,5257266.587,135,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,518227.455,5260721.979,312,,0,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,530093.958,5260526.618,211,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,512394.139,5263275.16,370,,400,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,525513.54,5265309.365,172,,600,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,516896.337,5261486.175,428,,300,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,512515.057,5241330.94,298,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,523472.916,5266208.632,44,,600,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,538676.748,5245887.438,70,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521571.793,5254272.99,183,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521480.354,5243853.598,164,,0,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,535743.657,5266909.662,36,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,514574.948,5257607.212,311,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,516180.775,5255598.274,418,,0,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,530451.339,5261272.12,229,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521595.139,5255637.184,119,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,516382.719,5260030.543,462,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,518643.788,5253518.583,468,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,532280.762,5255438.559,81,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,523062.878,5267697.047,59,,600,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,519279.2,5257849.623,355,,0,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,514506.109,5264758.664,409,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,519154.687,5258055.069,355,,0,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq/Rqp - Rqm,526104.38,5257402.072,30,,500,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,520607.059,5250866.059,588,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,516206.493,5265807.661,243,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521472.572,5244616.239,181,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533584.457,5256520.148,148,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,517451.973,5259427.823,272,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,534985.795,5249462.046,36,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,530032.915,5265399.639,172,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq/Rqp - Rqm,524252.866,5266953.77,82,,500,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq-Rqp,513733.779,5259899.944,236,,400,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,523735.022,5243454.505,73,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521071.306,5250440.058,450,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,515247.317,5256891.263,300,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,521771.014,5251253.164,388,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,518539.71,5244404.373,380,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,516481.551,5257285.813,361,,0,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,512705.514,5264047.161,313,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Plo-Pln,519245.245,5258150.572,298,,-100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,527486.23,5259595.6,47,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,531080.321,5258674.592,220,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,517102.648,5264467.657,266,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,527803.89,5243490.067,45,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,531001.882,5258558.592,216,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,513708.805,5257828.222,393,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,516865.926,5264170.157,269,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,531098.907,5261062.119,305,,300,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,531147.039,5262502.127,281,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,525985.383,5239753.034,60,,400,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,513195.233,5262686.16,350,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521667.033,5248935.088,420,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,535393.089,5253539.514,107,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,522152.334,5240325.993,139,,0,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,512011.937,5241968.438,335,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,516386.61,5257528.613,356,,0,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,516276.767,5264159.656,477,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,518838.541,5244563.127,379,,100,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,517242.783,5246238.565,475,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,527487.716,5257802.095,41,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,520757.894,5246552.068,323,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521332.879,5251321.564,469,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,515308.801,5265686.664,176,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,520078.785,5251706.563,697,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,520331.892,5252425.389,434,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,522340.66,5249257.067,332,,100,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,512054.608,5263765.66,303,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,538350.036,5249676.993,47,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533464.275,5256505.577,145,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,512321.551,5255105.868,710,,300,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,530499.776,5260996.619,231,,300,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,527193.766,5242557.669,83,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533135.233,5257836.262,156,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,531814.692,5255762.559,64,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,530275.286,5263404.629,196,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,517865.979,5260044.162,288,,0,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,538746.787,5250027.491,96,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521167.254,5251553.565,476,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,525397.834,5241299.538,71,,400,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,535488.844,5267214.63,67,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521623.154,5242579.675,188,,0,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq/Rqp - Rqm,525451.888,5266140.071,122,,500,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Plo-Pln,522597.831,5254192.096,137,,-100,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rqm-Rv,520273.13,5264872.753,28,,600,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,532782.714,5258365.087,131,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,530830.966,5260838.118,266,,300,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Pch-Rqp,520112.125,5251705.063,692,,400,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,515094.05,5266030.166,186,,200,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,528455.32,5261833.618,138,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pln-Pff,521744.555,5242844.265,177,,0,,,,,,,,,,,
Tasmanian Basin,Lower/Upper Parmeener Group,Pua-Pch/Rcq,529266.854,5258879.914,163,,300,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,521329.77,5249154.063,395,,200,,,,,,,,,,,
Tasmanian Basin,Upper Parmeener Supergroup,Rcq/Rqp - Rqm,524196.529,5267010.107,83,,500,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,533389.546,5255216.099,122,,200,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Puo/Pud-Pum,538739.005,5246161.366,89,,100,,,,,,,,,,,
Tasmanian Basin,Lower Parmeener Group,Pur-Pua,527722.272,5257129.941,30,,200,,,,,,,,,,,
